Order_ID,Customer_ID,Order_Date,Order_Total,Order_Status
OR4948,C0577,2024/06/12,35237.50,Partially Shipped
OR4949,C0420,2022/05/27,16280.46,On Hold
OR495,C0382,2023/11/29,66960.66,Confirmed 
OR4950,C0455,2022/11/06,2201.85,Refunded
OR4951,C1846,2022/09/19,824.82,Partially Delivered
OR4952,C0343,2022/03/04,335348.92,Out for Delivery
OR4953,C0069,2022/07/02,14711.86,Partially Delivered
OR4954,C1907,2023/04/13,46319.83,Confirmed 
OR4955,C0937,2023/07/16,3892.82,Pending
OR4956,C0161,2022/09/11,11756.64,Shipped
OR4957,C1253,2023/08/17,32020.58,Cancelled
OR4958,C0574,2022/08/08,178529.91,Partially Shipped
OR4959,C0692,2024/06/01,185130.16,Cancelled
OR496,C0014,2024/01/08,5036.64,Failed
OR4960,C0654,2024/07/14,21944.46,Processing
OR4961,C1504,2024/09/21,5308.82,Cancelled
OR4962,C0191,2025/03/15,5071.64,Refunded
OR4963,C1976,2024/01/02,15587.96,Pending
OR4964,C0434,2022/01/05,12287.60,Partially Shipped
OR4965,C0090,2025/01/16,93893.42,Partially Shipped
OR4966,C0079,2025/05/15,274286.73,Out for Delivery
OR4967,C1197,2022/07/29,1410.70,On Hold
OR4968,C0139,2025/01/05,6086.11,Pending
OR4969,C0175,2025/06/26,1347.46,Partially Delivered
OR497,C1728,2024/02/20,23312.65,Cancelled
OR4970,C1048,2022/12/31,26507.40,Refunded
OR4971,C0463,2022/09/07,2831.82,Pending
OR4972,C0432,2023/09/18,5936.12,Return
OR4973,C0789,2022/03/12,124927.85,Refunded
OR4974,C1479,2024/01/07,34011.44,Pending
OR4975,C0014,2022/12/10,4536.82,Refunded
OR4976,C0074,2023/04/20,4284.84,Processing
OR4977,C1791,2025/02/14,22132.28,Partially Shipped
OR4978,C0422,2022/09/10,11640.16,On Hold
OR4979,C1946,2024/12/26,445.76,Shipped
OR498,C0682,2024/10/21,29377.70,Pending
OR4980,C1798,2023/10/24,217552.64,Cancelled
OR4981,C0581,2023/09/24,81383.42,On Hold
OR4982,C1111,2023/04/19,38218.34,Partially Shipped
OR4983,C0403,2022/09/03,4782.60,Partially Delivered
OR4984,C0195,2024/01/28,5189.64,Partially Shipped
OR4985,C0766,2023/06/20,7135.46,Refunded
OR4986,C0758,2023/10/28,1689.05,Out for Delivery
OR4987,C1360,2025/04/29,15478.56,Failed
OR4988,C0941,2023/04/16,13210.63,Confirmed 
OR4989,C0243,2024/09/08,175091.57,Partially Delivered
OR499,C1174,2024/05/12,75866.92,Out for Delivery
OR4990,C1517,2024/10/18,128003.01,Out for Delivery
OR4991,C1766,2024/11/26,135225.64,Shipped
OR4992,C0228,2022/10/19,3805.76,Processing
OR4993,C0511,2025/02/13,106616.76,Failed
OR4994,C0939,2023/02/11,31258.20,Partially Delivered
OR4995,C0697,2024/10/09,3182.46,Delivered
OR4996,C0815,2025/06/19,46690.34,Confirmed 
OR4997,C0488,2023/09/09,38035.09,Delivered
OR4998,C0901,2022/10/05,20287.74,Confirmed 
OR4999,C0357,2023/03/14,3782.36,Out for Delivery
OR50,C1796,2022/11/04,4253.76,Delivered
OR500,C0687,2022/04/08,416332.22,Out for Delivery
OR5000,C1039,2022/12/27,167560.00,Processing
OR501,C0870,2025/02/06,222406.61,Refunded
OR502,C0718,2024/03/01,81793.04,Partially Delivered
OR503,C0518,2024/12/21,60235.60,Return
OR504,C0728,2022/04/08,5036.64,On Hold
OR505,C0187,2023/09/02,7248.51,Delivered
OR506,C0747,2022/01/22,2685.76,On Hold
OR507,C0284,2022/08/04,11265.17,Shipped
OR508,C0879,2022/05/11,72.45,Return
OR509,C0451,2023/05/25,2297.46,Processing
OR51,C0264,2022/05/04,12317.76,Shipped
OR510,C0493,2023/06/10,6926.85,Partially Shipped
OR511,C0540,2024/02/06,45002.28,Out for Delivery
OR512,C1861,2023/08/29,34084.30,Cancelled
OR513,C0528,2023/07/03,440201.64,Delivered
OR514,C1697,2024/06/22,22252.77,Processing
OR515,C0430,2024/05/12,4597.28,Refunded
OR516,C0024,2024/08/03,178173.51,On Hold
OR517,C0181,2025/01/22,4598.46,Shipped
OR518,C0243,2024/11/26,177.00,Partially Shipped
OR519,C0846,2024/11/06,36931.64,Return
OR52,C1982,2022/09/05,2712.82,Return
OR520,C0630,2025/05/20,164777.09,Delivered
OR521,C0344,2025/02/23,1885.64,Pending
OR522,C1515,2022/09/09,4842.28,Refunded
OR523,C0548,2024/09/04,122902.38,Cancelled
OR524,C0222,2023/05/25,86301.91,Out for Delivery
OR525,C0824,2022/11/23,22440.85,Delivered
OR526,C1590,2022/10/15,7206.01,Cancelled
OR527,C0242,2024/02/03,18104.42,Shipped
OR528,C0871,2022/02/07,10298.40,On Hold
OR529,C0586,2023/11/19,9749.04,Delivered
OR53,C0121,2023/06/27,2126.88,Processing
OR530,C0164,2022/09/19,1532.82,On Hold
OR531,C0397,2023/10/04,9074.87,Delivered
OR532,C0243,2023/10/14,25112.82,On Hold
OR533,C0574,2022/09/06,7818.68,Out for Delivery
OR534,C1969,2024/04/27,497362.92,Pending
OR535,C0929,2023/05/28,29625.48,Cancelled
OR536,C1927,2023/11/08,68440.00,Partially Shipped
OR537,C0759,2022/04/30,6188.29,On Hold
OR538,C0502,2023/08/10,54097.64,Pending
OR539,C0955,2025/02/19,6409.41,Processing
OR54,C0951,2022/01/26,343.35,Shipped
OR540,C0121,2024/10/21,16768.28,Confirmed 
OR541,C0623,2024/06/14,39689.55,Cancelled
OR542,C0389,2022/10/29,55708.19,Delivered
OR543,C1097,2024/02/08,175643.74,Refunded
OR544,C1629,2023/01/20,57654.22,Return
OR545,C1494,2025/04/05,1825.46,Pending
OR546,C0638,2025/06/21,2642.32,On Hold
OR547,C1275,2023/09/11,2121.64,On Hold
OR548,C0385,2023/06/27,86115.76,Pending
OR549,C1659,2023/02/23,77062.97,Processing
OR55,C0568,2023/09/17,28543.20,Refunded
OR550,C1049,2023/06/26,11183.37,Return
OR551,C0428,2022/12/25,20824.08,Confirmed 
OR552,C0693,2024/07/06,15467.69,Failed
OR553,C0110,2024/02/06,54655.71,Pending
OR554,C0898,2024/01/25,20915.26,Shipped
OR555,C0973,2023/12/25,35420.84,Delivered
OR556,C0889,2023/06/25,38426.95,Return
OR557,C0196,2022/05/07,1532.82,Refunded
OR558,C1198,2025/06/13,7424.56,Delivered
OR559,C0972,2024/10/06,66750.91,Processing
OR56,C0138,2022/10/21,1504.50,On Hold
OR560,C1883,2024/11/07,58988.20,Delivered
OR561,C0277,2022/11/10,9679.25,Failed
OR562,C0673,2022/06/10,12971.74,Confirmed 
OR563,C0736,2023/02/05,657.26,On Hold
OR564,C0427,2022/04/12,90032.82,Partially Shipped
OR565,C1962,2023/04/12,7241.85,Failed
OR566,C1353,2024/04/05,13852.90,Delivered
OR567,C0583,2024/02/24,8138.46,Refunded
OR568,C0553,2024/12/19,16986.10,Pending
OR569,C0563,2023/07/25,15322.41,Shipped
OR57,C0394,2022/10/10,5190.82,Delivered
OR570,C1053,2024/05/14,247088.86,Return
OR571,C0951,2022/02/10,158601.74,Refunded
OR572,C0458,2025/03/03,217.35,Return
OR573,C1324,2024/12/07,97346.46,Return
OR574,C0615,2025/06/26,32661.18,Processing
OR575,C1090,2024/06/17,283902.10,Cancelled
OR576,C0788,2023/03/08,15636.97,Processing
OR577,C0090,2022/05/11,22080.60,Partially Delivered
OR578,C1887,2023/06/23,89411.50,Cancelled
OR579,C0071,2023/07/22,1515.96,Pending
OR58,C1930,2025/03/19,3536.46,Partially Shipped
OR580,C0463,2025/05/21,229635.04,Out for Delivery
OR581,C0987,2024/07/31,3185.33,Return
OR582,C1104,2022/11/09,3890.46,Return
OR583,C0476,2023/12/26,3146.85,Partially Shipped
OR584,C0795,2024/11/26,9345.28,Delivered
OR585,C1667,2022/11/28,43713.91,On Hold
OR586,C0680,2024/03/23,171793.27,On Hold
OR587,C0196,2024/10/11,58282.56,Cancelled
OR588,C0425,2024/01/28,16599.54,Partially Shipped
OR589,C0751,2022/07/22,45891.28,Partially Shipped
OR59,C1438,2022/09/08,11562.82,Failed
OR590,C0700,2023/08/01,19458.93,Refunded
OR591,C0253,2022/10/09,96282.10,Delivered
OR592,C0019,2025/05/20,50736.46,Out for Delivery
OR593,C0218,2024/09/05,614.88,Out for Delivery
OR594,C0975,2023/12/15,4916.80,Processing
OR595,C0229,2024/01/05,1737.96,Processing
OR596,C0898,2023/04/13,121790.15,Pending
OR597,C0115,2022/07/25,20016.44,Processing
OR598,C1824,2023/02/08,66395.84,Out for Delivery
OR599,C1513,2023/08/08,286424.50,Failed
OR60,C0337,2024/04/29,824.82,Refunded
OR600,C0084,2025/02/23,12519.04,Failed
OR601,C0248,2022/11/26,10758.21,Out for Delivery
OR602,C1667,2022/12/03,136290.00,Out for Delivery
OR603,C0856,2022/05/30,24664.66,Refunded
OR604,C0320,2024/11/08,4600.82,Delivered
OR605,C0292,2022/04/04,76382.28,Return
OR606,C0599,2023/03/13,1123.50,Refunded
OR607,C0619,2024/04/28,44837.64,Cancelled
OR608,C0200,2023/07/03,18872.92,Failed
OR609,C0321,2025/04/13,16883.10,Out for Delivery
OR61,C0073,2024/08/31,2457.94,Shipped
OR610,C0320,2023/08/09,127501.57,Out for Delivery
OR611,C0337,2025/02/09,13921.64,Pending
OR612,C0258,2024/04/16,232372.56,Delivered
OR613,C0136,2024/07/10,37809.10,Partially Delivered
OR614,C0648,2022/03/13,408626.92,Partially Shipped
OR615,C0194,2022/03/21,258497.88,Failed
OR616,C0944,2025/03/15,5660.46,On Hold
OR617,C0064,2022/07/07,129521.92,Out for Delivery
OR618,C0700,2022/07/14,563.85,Cancelled
OR619,C1119,2022/10/23,3381.58,Out for Delivery
OR62,C0348,2024/03/04,109734.10,Partially Shipped
OR620,C1711,2023/08/15,46347.94,Processing
OR621,C0105,2023/02/13,712.82,Pending
OR622,C0057,2023/01/05,495.00,Refunded
OR623,C0953,2022/12/24,100705.92,Out for Delivery
OR624,C0605,2024/05/27,35396.46,Shipped
OR625,C0260,2023/08/03,16247.55,Failed
OR626,C1791,2023/10/25,3184.77,Cancelled
OR627,C1323,2023/06/07,12666.82,Processing
OR628,C0537,2024/10/31,13807.94,Out for Delivery
OR629,C0770,2024/07/01,493.50,Processing
OR63,C1848,2022/03/20,2693.80,Partially Shipped
OR630,C1781,2022/02/16,13915.74,Return
OR631,C0965,2025/04/28,5072.82,Return
OR632,C1485,2024/01/18,7613.14,Out for Delivery
OR633,C1650,2022/11/30,10611.92,Failed
OR634,C0488,2022/05/31,27137.64,Cancelled
OR635,C0228,2023/02/03,73302.22,Shipped
OR636,C0178,2023/01/23,12386.46,Shipped
OR637,C0841,2022/12/06,19648.87,Shipped
OR638,C1620,2024/07/30,117997.64,Shipped
OR639,C0501,2024/03/20,3820.86,Delivered
OR64,C0253,2023/07/01,1590.08,Failed
OR640,C0177,2023/07/07,318596.46,Shipped
OR641,C0226,2024/12/29,55216.92,Processing
OR642,C0519,2023/01/09,1543.97,Failed
OR643,C0115,2022/03/18,53098.82,Shipped
OR644,C1751,2025/05/29,15926.46,Partially Delivered
OR645,C0682,2024/02/17,38855.74,Return
OR646,C1938,2023/01/28,26992.19,On Hold
OR647,C1765,2024/05/09,6250.46,Delivered
OR648,C1471,2023/08/12,14250.86,Out for Delivery
OR649,C0139,2022/05/10,46729.91,Failed
OR65,C1636,2025/06/21,12762.88,Return
OR650,C1330,2022/07/18,2948.82,Confirmed 
OR651,C0247,2023/12/15,1650.54,Failed
OR652,C0438,2025/05/17,5217.30,Partially Shipped
OR653,C0473,2022/10/22,3538.82,Refunded
OR654,C0386,2024/04/11,88196.32,Out for Delivery
OR655,C0171,2022/04/26,82597.64,Partially Shipped
OR656,C0255,2025/01/30,1034.30,Refunded
OR657,C0392,2023/05/22,2128.14,Failed
OR658,C0638,2024/04/29,12386.46,Confirmed 
OR659,C0023,2024/11/26,108766.76,Partially Delivered
OR66,C0363,2024/08/22,90273.37,Delivered
OR660,C0767,2023/09/24,14312.91,Confirmed 
OR661,C0718,2022/12/27,12593.16,Shipped
OR662,C1588,2023/07/06,2593.64,Pending
OR663,C0376,2025/05/02,239573.59,Delivered
OR664,C0570,2025/02/09,48659.66,On Hold
OR665,C1203,2024/09/30,4128.82,Refunded
OR666,C0608,2022/06/03,1355.20,Partially Shipped
OR667,C0197,2025/06/07,400405.76,Delivered
OR668,C0135,2022/09/20,38159.51,Partially Delivered
OR669,C0004,2024/10/03,2593.64,Partially Delivered
OR67,C0050,2024/11/10,7262.52,Delivered
OR670,C0547,2024/10/13,101753.76,Delivered
OR671,C0151,2022/02/20,7165.76,Shipped
OR672,C1395,2024/07/30,1172.64,Cancelled
OR673,C0553,2025/01/14,6939.28,Pending
OR674,C0196,2022/08/29,2474.46,Processing
OR675,C0028,2024/11/24,558.88,Partially Shipped
OR676,C1362,2023/02/24,162191.29,Failed
OR677,C1679,2025/06/16,6241.02,On Hold
OR678,C1373,2023/06/19,47278.48,Confirmed 
OR679,C0743,2022/03/06,54277.64,Return
OR68,C0367,2023/02/01,89590.56,Return
OR680,C1669,2023/04/30,733.95,Confirmed 
OR681,C1571,2024/01/11,4455.36,Refunded
OR682,C0117,2024/01/19,14714.98,Failed
OR683,C1693,2024/01/30,10619.55,On Hold
OR684,C0227,2023/05/18,72921.60,Confirmed 
OR685,C0153,2023/11/15,108557.64,On Hold
OR686,C0240,2024/08/22,38936.46,Shipped
OR687,C1130,2025/06/13,1251982.56,Return
OR688,C0329,2025/06/02,3705.94,Shipped
OR689,C0262,2024/05/20,22417.64,Return
OR69,C1800,2024/08/19,164347.68,Return
OR690,C0636,2024/10/01,31849.38,On Hold
OR691,C1857,2022/10/04,3581.76,Pending
OR692,C0686,2024/12/19,5903.10,Confirmed 
OR693,C0269,2022/08/15,76697.64,On Hold
OR694,C0935,2025/04/06,1296.82,Partially Delivered
OR695,C0312,2022/05/20,8916.08,Processing
OR696,C0490,2023/05/17,10691.86,Shipped
OR697,C1769,2022/12/28,978535.34,Pending
OR698,C0340,2024/02/24,237144.60,Refunded
OR699,C0395,2022/05/20,601784.52,Partially Shipped
OR70,C0016,2022/01/24,28367.57,Failed
OR700,C1692,2024/09/29,14543.45,Out for Delivery
OR701,C0233,2024/09/17,88087.98,Delivered
OR702,C1152,2023/09/09,14864.46,Partially Shipped
OR703,C0518,2024/02/16,37401.36,On Hold
OR704,C1754,2025/01/08,3498.70,Refunded
OR705,C0199,2025/01/18,696.20,Partially Delivered
OR706,C0007,2023/01/09,186853.35,Return
OR707,C0171,2025/05/06,117.60,Processing
OR708,C1979,2023/05/01,50737.64,Confirmed 
OR709,C0815,2025/04/26,8324.74,Shipped
OR71,C1555,2023/03/13,168921.60,Pending
OR710,C0949,2023/01/26,3356.64,Return
OR711,C1862,2024/03/25,38486.55,Partially Delivered
OR712,C0476,2022/06/19,385894.16,Processing
OR713,C0657,2024/11/27,2348.64,Delivered
OR714,C0636,2023/02/27,61644.81,Shipped
OR715,C0482,2024/02/03,108272.08,Out for Delivery
OR716,C0230,2024/03/17,233.64,Return
OR717,C1639,2024/05/25,1193.58,Out for Delivery
OR718,C0111,2025/04/25,941.64,On Hold
OR719,C0398,2024/03/06,8842.40,Out for Delivery
OR72,C0669,2022/11/20,4364.82,Cancelled
OR720,C0583,2024/08/21,10010.10,Delivered
OR721,C0934,2022/08/16,97346.46,Partially Shipped
OR722,C1046,2024/09/09,15154.14,Refunded
OR723,C0439,2022/05/13,20973.92,Processing
OR724,C0138,2022/03/19,588.82,Delivered
OR725,C1556,2025/04/03,4769.21,Out for Delivery
OR726,C1912,2023/03/29,144353.75,Refunded
OR727,C0617,2022/07/14,113736.70,Out for Delivery
OR728,C1959,2024/04/15,661.50,Partially Shipped
OR729,C0501,2025/05/13,1768.82,Return
OR73,C1974,2023/09/14,1337.97,Out for Delivery
OR730,C0390,2023/09/10,18879.88,Failed
OR731,C0400,2022/12/22,4477.76,Pending
OR732,C0199,2023/07/22,96853.47,Pending
OR733,C0290,2024/04/03,1768.82,Out for Delivery
OR734,C0873,2023/10/16,5036.64,Partially Delivered
OR735,C0516,2024/04/21,1423.00,Refunded
OR736,C0043,2023/08/08,92729.60,Partially Shipped
OR737,C0910,2025/01/01,4718.82,Shipped
OR738,C0558,2025/06/14,18284.10,Confirmed 
OR739,C0577,2023/08/10,49070.30,Delivered
OR74,C1262,2023/12/17,46608.82,Return
OR740,C1367,2024/07/15,68174.50,Pending
OR741,C0162,2024/09/26,826.00,Cancelled
OR742,C0380,2024/03/10,88317.44,Partially Shipped
OR743,C1464,2022/03/14,221999.70,Processing
OR744,C0510,2024/01/07,9267.94,On Hold
OR745,C0308,2022/01/23,502.88,Partially Delivered
OR746,C0003,2024/09/13,752.85,Failed
OR747,C1687,2022/04/19,25419.80,Confirmed 
OR748,C0612,2024/01/26,1768.82,Partially Delivered
OR749,C0184,2022/02/09,1341.76,Out for Delivery
OR75,C0193,2023/06/20,21228.20,Failed
OR750,C1788,2023/07/31,418.95,Partially Delivered
OR751,C1600,2022/05/28,899.00,Failed
OR752,C0150,2022/11/26,231147.12,Failed
OR753,C0679,2024/02/26,521.85,Out for Delivery
OR754,C0114,2024/01/12,10616.46,Return
OR755,C0085,2023/07/26,135823.48,Processing
OR756,C0696,2023/05/10,2462.88,Cancelled
OR757,C0577,2023/04/25,3134.88,Cancelled
OR758,C1266,2022/04/05,2948.82,Shipped
OR759,C0959,2023/12/31,30665.84,Return
OR76,C0845,2023/05/17,2140.52,Return
OR760,C0252,2025/03/03,2461.76,Shipped
OR761,C1052,2025/03/23,44917.20,Delivered
OR762,C1037,2023/12/09,185708.79,Cancelled
OR763,C0210,2022/11/15,24776.46,Refunded
OR764,C0353,2022/01/08,40343.98,Confirmed 
OR765,C0549,2022/04/12,7784.46,On Hold
OR766,C0254,2025/04/26,4925.76,Refunded
OR767,C0432,2023/04/29,194484.20,Shipped
OR768,C0929,2023/10/07,14251.46,Pending
OR769,C0108,2022/09/24,2357.64,Failed
OR77,C0829,2022/11/15,17197.08,Shipped
OR770,C0641,2022/09/08,352.82,Processing
OR771,C0518,2023/09/26,68437.64,Pending
OR772,C0454,2023/04/17,20417.34,Confirmed 
OR773,C0861,2022/01/27,149756.16,Processing
OR774,C0772,2025/05/21,70762.28,Cancelled
OR775,C1558,2024/01/07,190697.64,Failed
OR776,C0050,2024/10/25,90203.82,Confirmed 
OR777,C0261,2022/02/06,943.95,Processing
OR778,C1102,2023/04/06,1649.64,Out for Delivery
OR779,C0713,2025/06/24,36649.10,Processing
OR78,C0457,2024/10/31,16444.06,Partially Shipped
OR780,C0135,2022/06/12,41298.82,Shipped
OR781,C1773,2022/03/18,9824.58,Refunded
OR782,C1929,2023/02/13,97.44,Refunded
OR783,C1630,2022/10/07,3536.46,Shipped
OR784,C0304,2023/11/24,35397.64,On Hold
OR785,C1216,2023/05/17,44232.30,Processing
OR786,C0808,2023/03/25,43330.33,Partially Delivered
OR787,C0190,2024/09/05,1168.82,On Hold
OR788,C0973,2024/03/06,1414.82,Shipped
OR789,C0347,2024/03/11,13330.46,Failed
OR79,C0441,2023/12/08,451218.74,Confirmed 
OR790,C0178,2024/11/21,6369.64,Return
OR791,C0018,2024/09/26,2028.42,Pending
OR792,C0249,2024/10/10,158763.93,Confirmed 
OR793,C1595,2025/04/26,44794.56,Out for Delivery
OR794,C1780,2024/12/31,25008.92,On Hold
OR795,C0775,2022/06/01,504.00,Shipped
OR796,C0490,2023/12/04,17269.34,Out for Delivery
OR797,C1799,2023/03/11,44797.44,Out for Delivery
OR798,C1493,2024/08/14,14557.76,Partially Delivered
OR799,C1683,2022/07/10,67326.78,Pending
OR80,C0309,2025/04/07,171465.73,Out for Delivery
OR800,C1949,2024/04/18,48375.61,Refunded
OR801,C0929,2025/05/02,735.50,Delivered
OR802,C1985,2023/10/22,234.82,Failed
OR803,C0223,2022/08/19,11384.58,Out for Delivery
OR804,C1602,2024/01/13,87317.64,Return
OR805,C1601,2024/01/26,17166.03,Shipped
OR806,C0207,2022/12/22,11797.64,Processing
OR807,C0313,2024/05/16,272546.10,Return
OR808,C0046,2023/03/18,4128.82,Refunded
OR809,C0106,2023/02/05,2013.76,Confirmed 
OR81,C0539,2025/01/11,25082.02,Confirmed 
OR810,C0340,2022/01/16,33149.88,Partially Delivered
OR811,C1023,2023/05/31,48703.20,Confirmed 
OR812,C0946,2024/12/14,12358.97,On Hold
OR813,C0849,2025/01/04,8284.41,Out for Delivery
OR814,C0339,2024/03/06,201271.29,On Hold
OR815,C0531,2022/08/29,194714.40,Partially Delivered
OR816,C0136,2024/12/24,2973.64,On Hold
OR817,C0444,2022/12/19,2741.76,Out for Delivery
OR818,C0766,2025/02/07,12663.56,Partially Delivered
OR819,C1905,2025/04/28,169920.00,On Hold
OR82,C0004,2022/07/21,108084.46,Refunded
OR820,C0745,2023/07/20,38567.46,Partially Shipped
OR821,C0689,2023/05/30,6722.46,Failed
OR822,C0201,2022/06/21,297827.28,Pending
OR823,C1064,2023/03/14,40348.92,Processing
OR824,C0147,2022/09/16,138024.60,Partially Delivered
OR825,C0116,2024/04/01,11103.34,Partially Delivered
OR826,C0088,2024/05/20,411.82,Confirmed 
OR827,C1623,2023/07/21,156.45,Partially Delivered
OR828,C1873,2023/10/25,237758.74,Failed
OR829,C0537,2023/04/25,6368.46,Partially Shipped
OR83,C1014,2022/02/23,83930.26,Delivered
OR830,C1952,2022/04/09,6012.10,Out for Delivery
OR831,C0524,2025/05/19,5425.64,Cancelled
OR832,C1729,2024/08/14,3098.58,Out for Delivery
OR833,C1635,2024/09/14,10010.49,Confirmed 
OR834,C0833,2022/09/13,4244.46,Partially Shipped
OR835,C1607,2025/04/06,265488.20,Delivered
OR836,C0412,2022/07/29,36424.24,Cancelled
OR837,C0378,2022/01/01,3065.64,Delivered
OR838,C0929,2022/03/24,203868.98,On Hold
OR839,C0185,2023/09/05,3117.56,Shipped
OR84,C0250,2023/04/12,36636.50,Cancelled
OR840,C0582,2023/03/03,823.64,Out for Delivery
OR841,C1256,2023/12/23,336.00,Delivered
OR842,C1516,2022/08/10,133218.46,On Hold
OR843,C1577,2024/03/18,249225.88,Refunded
OR844,C0415,2025/06/18,562.86,Shipped
OR845,C0089,2024/10/12,2474.46,Refunded
OR846,C0210,2024/11/08,8011.82,Return
OR847,C0484,2025/04/26,6177.94,Failed
OR848,C0233,2023/09/17,10870.41,Refunded
OR849,C1967,2022/12/23,1903.38,Partially Shipped
OR85,C0933,2022/12/19,30591.24,Shipped
OR850,C0564,2022/03/01,16477.94,Failed
OR851,C0416,2023/03/19,7475.40,Out for Delivery
OR852,C0281,2023/10/06,58748.16,Cancelled
OR853,C0491,2025/02/09,2237.76,Out for Delivery
OR854,C0211,2024/01/21,81756.54,Confirmed 
OR855,C1339,2022/10/08,881.46,Cancelled
OR856,C0325,2023/10/30,49552.92,Out for Delivery
OR857,C0204,2024/10/04,234.82,Refunded
OR858,C1695,2022/10/05,26515.32,Cancelled
OR859,C0180,2024/02/24,7388.64,Cancelled
OR86,C0348,2022/02/23,59203.18,On Hold
OR860,C0652,2024/09/10,82318.88,Partially Delivered
OR861,C1793,2023/11/28,3892.82,Partially Shipped
OR862,C0156,2022/04/13,34551.46,Failed
OR863,C1487,2023/04/27,166488.56,On Hold
OR864,C0791,2022/08/03,196298.31,Refunded
OR865,C0857,2022/02/03,575.70,Cancelled
OR866,C1421,2024/05/27,143012.46,Refunded
OR867,C1587,2023/09/03,2613.31,Delivered
OR868,C0034,2023/12/04,3776.85,Confirmed 
OR869,C0317,2023/03/16,168.00,Cancelled
OR87,C0881,2024/02/14,63684.60,Delivered
OR870,C0282,2022/06/01,12386.46,Cancelled
OR871,C0376,2022/12/16,607.77,Return
OR872,C1337,2023/06/12,21781.76,Delivered
OR873,C0543,2022/05/09,5897.64,Shipped
OR874,C0761,2023/04/13,470.82,Failed
OR875,C0858,2023/06/09,6014.46,Confirmed 
OR876,C0721,2022/12/08,5635.68,Processing
OR877,C0876,2024/08/04,73266.40,Delivered
OR878,C0760,2022/07/13,1885.64,On Hold
OR879,C0197,2022/12/28,1296.82,Cancelled
OR88,C1949,2023/07/20,51326.46,Confirmed 
OR880,C0459,2024/01/16,20089.51,Shipped
OR881,C0627,2023/03/21,1341.76,Confirmed 
OR882,C0890,2025/03/16,20123.28,On Hold
OR883,C0935,2024/07/02,6119.27,Delivered
OR884,C1751,2024/12/18,3018.40,Refunded
OR885,C1834,2024/02/19,2237.76,Out for Delivery
OR886,C0796,2024/05/09,18287.64,Cancelled
OR887,C0210,2022/02/09,22969.95,Confirmed 
OR888,C1279,2022/01/09,110.88,Return
OR889,C1358,2024/12/09,49699.15,Refunded
OR89,C1717,2023/10/11,2121.64,On Hold
OR890,C0285,2022/04/01,588.82,Shipped
OR891,C0151,2022/09/24,8351.46,Partially Delivered
OR892,C1578,2022/04/15,4244.46,Delivered
OR893,C0337,2023/06/01,3065.64,Cancelled
OR894,C0262,2022/11/04,824.82,Processing
OR895,C0215,2022/11/12,582.54,Cancelled
OR896,C1581,2022/11/01,24774.54,On Hold
OR897,C0473,2024/05/03,152.22,Partially Shipped
OR898,C0544,2023/07/05,12857.28,Out for Delivery
OR899,C1809,2023/08/26,10966.92,Shipped
OR90,C0187,2022/12/14,11798.82,On Hold
OR900,C0764,2023/04/08,6380.64,Shipped
OR901,C1775,2022/03/23,16275.53,Return
OR902,C0237,2024/04/24,1841.34,Confirmed 
OR903,C0326,2025/05/12,2593.64,Failed
OR904,C0096,2022/01/09,680.08,On Hold
OR905,C0319,2023/10/06,3301.64,Confirmed 
OR906,C0184,2022/09/16,211494.06,On Hold
OR907,C0119,2022/03/21,15675.52,Out for Delivery
OR908,C0001,2022/02/28,18694.53,Pending
OR909,C0260,2022/02/16,14604.58,Confirmed 
OR91,C0705,2023/08/08,136290.00,Partially Shipped
OR910,C0283,2025/06/25,3781.57,Refunded
OR911,C0990,2023/09/15,365421.22,Failed
OR912,C0902,2023/10/24,50737.64,Failed
OR913,C0556,2023/05/07,10026.46,Pending
